pgChr	pgOrd	pgID	og	ofID	isRep	genome	chr	ord	isDirectSyn	isSynOgOnly	isArrayRep	isNSOrtho	id
1	4258.125	16885	90518	6_67488	TRUE	switchgrass	Chr09K	68222	FALSE	FALSE	TRUE	FALSE	Pavir.9KG034124
1	4258.125	16885	90518	0_19106	FALSE	Phallii	Chr05	19107	FALSE	FALSE	FALSE	FALSE	PhHAL.5G442400
1	4258.125	16885	90518	1_11280	FALSE	Sorghum	Chr03	11281	FALSE	FALSE	FALSE	FALSE	Sobic.003G108900
1	4258.125	16885	90518	2_17835	FALSE	Sviridis	Chr_05	17836	FALSE	FALSE	FALSE	FALSE	Sevir.5G064900
1	4258.125	16885	90518	3_10395	FALSE	brachy	Bd2	10396	FALSE	FALSE	FALSE	FALSE	Bradi2g03717
1	4258.125	16885	90518	6_37499	FALSE	switchgrass	Chr05K	37477	FALSE	FALSE	FALSE	FALSE	Pavir.5KG153700
1	4258.125	16885	90518	7_43721	FALSE	wheat	CM022219.1	44551	FALSE	FALSE	FALSE	FALSE	CFC21_045981
1	4258.125	16885	90518	3_26892	FALSE	brachy	Bd4	26893	FALSE	FALSE	FALSE	TRUE	Bradi4g13212
1	4258.125	16885	90518	5_4834	FALSE	rice	Chr1	4835	FALSE	FALSE	FALSE	TRUE	OsKitaake01g488800
1	4258.125	16885	90518	5_12658	FALSE	rice	Chr2	12659	FALSE	FALSE	FALSE	TRUE	OsKitaake02g115500
1	4295	5151	7053	4_4294	TRUE	maize	1	4295	TRUE	FALSE	TRUE	FALSE	LOC100272277
1	4295	5151	7053	4_16863	FALSE	maize	5	16864	TRUE	FALSE	TRUE	FALSE	LOC100279712
1	4295	5151	7053	6_74446	FALSE	switchgrass	Chr09N	74502	TRUE	FALSE	TRUE	FALSE	Pavir.9NG128500
1	4295	5151	7053	7_53717	FALSE	wheat	CM022221.1	54741	TRUE	FALSE	TRUE	FALSE	CFC21_056476
1	4295	5151	7053	7_57544	FALSE	wheat	CM022222.1	58662	TRUE	FALSE	TRUE	FALSE	CFC21_060499
1	4343.8	17151	53724	2_33144	TRUE	Sviridis	Chr_09	33145	FALSE	FALSE	TRUE	FALSE	Sevir.9G106700
1	4343.8	17151	53724	1_11607	FALSE	Sorghum	Chr03	11608	FALSE	FALSE	FALSE	FALSE	Sobic.003G139700
1	4343.8	17151	53724	2_17449	FALSE	Sviridis	Chr_05	17450	FALSE	FALSE	FALSE	FALSE	Sevir.5G029600
1	4483	17560	53654	2_32944	TRUE	Sviridis	Chr_09	32945	FALSE	FALSE	TRUE	FALSE	Sevir.9G088100
1	4483	17560	53654	3_1004	FALSE	brachy	Bd1	976	FALSE	FALSE	TRUE	FALSE	Bradi1g07562
1	4483	17560	53654	3_25205	FALSE	brachy	Bd4	25206	FALSE	FALSE	FALSE	FALSE	Bradi4g00877
1	4483	17560	53654	6_28864	FALSE	switchgrass	Chr03N	29398	FALSE	FALSE	FALSE	FALSE	Pavir.3NG266301
1	4483	17560	53654	7_60733	FALSE	wheat	CM022223.1	61928	FALSE	FALSE	FALSE	FALSE	CFC21_063869
1	4483	17560	53654	0_12300	FALSE	Phallii	Chr03	12301	FALSE	FALSE	FALSE	TRUE	PhHAL.3G482300
1	4509.36363636364	17633	93523	6_73759	TRUE	switchgrass	Chr09N	74209	FALSE	FALSE	TRUE	FALSE	Pavir.9NG048600
1	4509.36363636364	17633	93523	0_12220	FALSE	Phallii	Chr03	12221	FALSE	FALSE	FALSE	FALSE	PhHAL.3G474200
1	4509.36363636364	17633	93523	1_28182	FALSE	Sorghum	Chr08	28183	FALSE	FALSE	FALSE	FALSE	Sobic.008G173800
1	4509.36363636364	17633	93523	2_13595	FALSE	Sviridis	Chr_03	13596	FALSE	FALSE	FALSE	FALSE	Sevir.3G407600
1	4509.36363636364	17633	93523	3_25276	FALSE	brachy	Bd4	25277	FALSE	FALSE	FALSE	FALSE	Bradi4g01430
1	4509.36363636364	17633	93523	5_11355	FALSE	rice	Chr12	11356	FALSE	FALSE	FALSE	FALSE	OsKitaake12g213700
1	4509.36363636364	17633	93523	6_24310	FALSE	switchgrass	Chr03K	24354	FALSE	FALSE	FALSE	FALSE	Pavir.3KG548900
1	4509.36363636364	17633	93523	7_66347	FALSE	wheat	CM022224.1	67639	FALSE	FALSE	FALSE	FALSE	CFC21_069737
1	4582	5508	22865	4_4581	TRUE	maize	1	4582	TRUE	FALSE	TRUE	FALSE	LOC100278000
1	4582	5508	22865	6_74042	FALSE	switchgrass	Chr09N	74123	TRUE	FALSE	TRUE	FALSE	Pavir.9NG077000
1	4582	5508	22865	7_70092	FALSE	wheat	CM022224.1	71464	TRUE	FALSE	TRUE	FALSE	CFC21_073686
1	4582	5508	22865	7_75759	FALSE	wheat	CM022225.1	77249	TRUE	FALSE	TRUE	FALSE	CFC21_079666
1	4734.5	18337	24644	0_28001	TRUE	Phallii	Chr09	28002	FALSE	FALSE	TRUE	FALSE	PhHAL.9G051500
1	4734.5	18337	24644	2_32592	FALSE	Sviridis	Chr_09	32593	FALSE	FALSE	TRUE	FALSE	Sevir.9G056366
1	4734.5	18337	24644	6_71244	FALSE	switchgrass	Chr09K	67592	FALSE	FALSE	TRUE	FALSE	Pavir.9KG420544
1	4734.5	18337	24644	6_73936	FALSE	switchgrass	Chr09N	73903	FALSE	FALSE	TRUE	FALSE	Pavir.9NG072197
1	4734.5	18337	24644	0_15452	FALSE	Phallii	Chr05	15453	FALSE	FALSE	FALSE	FALSE	PhHAL.5G009800
1	4734.5	18337	24644	1_14718	FALSE	Sorghum	Chr03	14719	FALSE	FALSE	FALSE	FALSE	Sobic.003G435800
1	4734.5	18337	24644	2_22194	FALSE	Sviridis	Chr_05	22195	FALSE	FALSE	FALSE	FALSE	Sevir.5G468300
1	4734.5	18337	24644	3_17383	FALSE	brachy	Bd2	17384	FALSE	FALSE	FALSE	FALSE	Bradi2g61500
1	4734.5	18337	24644	6_41703	FALSE	switchgrass	Chr05K	41704	FALSE	FALSE	FALSE	FALSE	Pavir.5KG772800
1	4734.5	18337	24644	7_36493	FALSE	wheat	CM022217.1	37193	FALSE	FALSE	FALSE	FALSE	CFC21_038367
1	4734.5	18337	24644	5_6838	FALSE	rice	Chr10	6839	FALSE	FALSE	FALSE	TRUE	OsKitaake10g197100
1	4774.6	18498	130463	7_70481	TRUE	wheat	CM022224.1	71859	FALSE	FALSE	TRUE	FALSE	CFC21_074100
1	4774.6	18498	130463	0_15628	FALSE	Phallii	Chr05	15629	FALSE	FALSE	FALSE	FALSE	PhHAL.5G028600
1	4774.6	18498	130463	1_14521	FALSE	Sorghum	Chr03	14522	FALSE	FALSE	FALSE	FALSE	Sobic.003G415900
1	4774.6	18498	130463	2_21978	FALSE	Sviridis	Chr_05	21979	FALSE	FALSE	FALSE	FALSE	Sevir.5G448300
1	4774.6	18498	130463	3_17151	FALSE	brachy	Bd2	17152	FALSE	FALSE	FALSE	FALSE	Bradi2g59810
1	4774.6	18498	130463	5_4555	FALSE	rice	Chr1	4556	FALSE	FALSE	FALSE	FALSE	OsKitaake01g460100
1	4774.6	18498	130463	6_41512	FALSE	switchgrass	Chr05K	41513	FALSE	FALSE	FALSE	FALSE	Pavir.5KG751600
1	4774.6	18498	130463	7_35976	FALSE	wheat	CM022217.1	36673	FALSE	FALSE	FALSE	FALSE	CFC21_037827
1	4779.33333333333	18526	34584	5_19134	TRUE	rice	Chr3	19135	FALSE	FALSE	TRUE	FALSE	OsKitaake03g378700
1	4779.33333333333	18526	34584	0_15652	FALSE	Phallii	Chr05	15653	FALSE	FALSE	FALSE	FALSE	PhHAL.5G031000
1	4779.33333333333	18526	34584	1_14490	FALSE	Sorghum	Chr03	14491	FALSE	FALSE	FALSE	FALSE	Sobic.003G412900
1	4779.33333333333	18526	34584	2_21947	FALSE	Sviridis	Chr_05	21948	FALSE	FALSE	FALSE	FALSE	Sevir.5G445500
1	4779.33333333333	18526	34584	3_17121	FALSE	brachy	Bd2	17122	FALSE	FALSE	FALSE	FALSE	Bradi2g59550
1	4779.33333333333	18526	34584	5_4530	FALSE	rice	Chr1	4531	FALSE	FALSE	FALSE	FALSE	OsKitaake01g457600
1	4779.33333333333	18526	34584	6_41487	FALSE	switchgrass	Chr05K	41488	FALSE	FALSE	FALSE	FALSE	Pavir.5KG748200
1	4779.33333333333	18526	34584	7_41507	FALSE	wheat	CM022218.1	42321	FALSE	FALSE	FALSE	FALSE	CFC21_043682
1	4779.33333333333	18526	34584	6_21661	FALSE	switchgrass	Chr03K	22272	FALSE	FALSE	FALSE	TRUE	Pavir.3KG261200
1	4781.4	18536	53476	2_32517	TRUE	Sviridis	Chr_09	32518	FALSE	FALSE	TRUE	FALSE	Sevir.9G049600
1	4781.4	18536	53476	0_15663	FALSE	Phallii	Chr05	15664	FALSE	FALSE	FALSE	FALSE	PhHAL.5G032100
1	4781.4	18536	53476	1_14480	FALSE	Sorghum	Chr03	14481	FALSE	FALSE	FALSE	FALSE	Sobic.003G411900
1	4781.4	18536	53476	2_21938	FALSE	Sviridis	Chr_05	21939	FALSE	FALSE	FALSE	FALSE	Sevir.5G444700
1	4781.4	18536	53476	3_17113	FALSE	brachy	Bd2	17114	FALSE	FALSE	FALSE	FALSE	Bradi2g59480
1	4781.4	18536	53476	5_4517	FALSE	rice	Chr1	4518	FALSE	FALSE	FALSE	FALSE	OsKitaake01g456200
1	4781.4	18536	53476	6_41472	FALSE	switchgrass	Chr05K	41473	FALSE	FALSE	FALSE	FALSE	Pavir.5KG746900
1	4781.4	18536	53476	7_41495	FALSE	wheat	CM022218.1	42309	FALSE	FALSE	FALSE	FALSE	CFC21_043670
1	4793.66666666667	18613	34590	5_19152	TRUE	rice	Chr3	19153	FALSE	FALSE	TRUE	FALSE	OsKitaake03g380500
1	4793.66666666667	18613	34590	0_15747	FALSE	Phallii	Chr05	15748	FALSE	FALSE	FALSE	FALSE	PhHAL.5G040600
1	4793.66666666667	18613	34590	1_14393	FALSE	Sorghum	Chr03	14394	FALSE	FALSE	FALSE	FALSE	Sobic.003G404000
1	4793.66666666667	18613	34590	2_21838	FALSE	Sviridis	Chr_05	21839	FALSE	FALSE	FALSE	FALSE	Sevir.5G435600
1	4793.66666666667	18613	34590	3_17039	FALSE	brachy	Bd2	17040	FALSE	FALSE	FALSE	FALSE	Bradi2g58930
1	4793.66666666667	18613	34590	5_4447	FALSE	rice	Chr1	4448	FALSE	FALSE	FALSE	FALSE	OsKitaake01g449700
1	4793.66666666667	18613	34590	6_41384	FALSE	switchgrass	Chr05K	41390	FALSE	FALSE	FALSE	FALSE	Pavir.5KG721300
1	4793.66666666667	18613	34590	7_41378	FALSE	wheat	CM022218.1	42191	FALSE	FALSE	FALSE	FALSE	CFC21_043543
1	4793.66666666667	18613	34590	0_1574	FALSE	Phallii	Chr01	1575	FALSE	FALSE	FALSE	TRUE	PhHAL.1G196300
1	4793.66666666667	18613	34590	1_21397	FALSE	Sorghum	Chr06	21398	FALSE	FALSE	FALSE	TRUE	Sobic.006G034000
1	4793.66666666667	18613	34590	2_1674	FALSE	Sviridis	Chr_01	1696	FALSE	FALSE	FALSE	TRUE	Sevir.1G148400
1	4793.66666666667	18613	34590	3_31543	FALSE	brachy	Bd5	31544	FALSE	FALSE	FALSE	TRUE	Bradi5g05140
1	4793.66666666667	18613	34590	4_32578	FALSE	maize	10	32579	FALSE	FALSE	FALSE	TRUE	LOC100282464
1	4793.66666666667	18613	34590	6_1951	FALSE	switchgrass	Chr01K	1833	FALSE	FALSE	FALSE	TRUE	Pavir.1KG232600
1	4793.66666666667	18613	34590	7_14262	FALSE	wheat	CM022214.1	14526	FALSE	FALSE	FALSE	TRUE	CFC21_014940
1	4849	5797	6722	4_4848	TRUE	maize	1	4849	TRUE	FALSE	TRUE	FALSE	LOC100191364
1	4849	5797	6722	3_575	FALSE	brachy	Bd1	576	TRUE	FALSE	TRUE	FALSE	Bradi1g04590
1	4849	5797	6722	4_16556	FALSE	maize	5	16557	TRUE	FALSE	TRUE	FALSE	LOC118471978
1	4849	5797	6722	6_73789	FALSE	switchgrass	Chr09N	73767	TRUE	FALSE	TRUE	FALSE	Pavir.9NG062268
1	4849	5797	6722	7_76349	FALSE	wheat	CM022225.1	77856	TRUE	FALSE	TRUE	FALSE	CFC21_080294
1	4853.97297297297	18840	130602	7_70728	TRUE	wheat	CM022224.1	72108	FALSE	FALSE	TRUE	FALSE	CFC21_074354
1	4853.97297297297	18840	130602	7_70729	TRUE	wheat	CM022224.1	72109	FALSE	FALSE	FALSE	FALSE	CFC21_074355
1	4853.97297297297	18840	130602	0_16014	FALSE	Phallii	Chr05	16015	FALSE	FALSE	FALSE	FALSE	PhHAL.5G068100
1	4853.97297297297	18840	130602	1_14127	FALSE	Sorghum	Chr03	14128	FALSE	FALSE	FALSE	FALSE	Sobic.003G378600
1	4853.97297297297	18840	130602	2_21550	FALSE	Sviridis	Chr_05	21551	FALSE	FALSE	FALSE	FALSE	Sevir.5G409700
1	4853.97297297297	18840	130602	3_16776	FALSE	brachy	Bd2	16777	FALSE	FALSE	FALSE	FALSE	Bradi2g56960
1	4853.97297297297	18840	130602	5_4189	FALSE	rice	Chr1	4190	FALSE	FALSE	FALSE	FALSE	OsKitaake01g424100
1	4853.97297297297	18840	130602	6_41118	FALSE	switchgrass	Chr05K	41119	FALSE	FALSE	FALSE	FALSE	Pavir.5KG676000
1	4853.97297297297	18840	130602	7_35555	FALSE	wheat	CM022217.1	36243	FALSE	FALSE	FALSE	FALSE	CFC21_037378
1	4853.97297297297	18840	130602	3_31387	FALSE	brachy	Bd5	31388	FALSE	FALSE	FALSE	TRUE	Bradi5g03442
1	4876.16666666667	18996	52111	1_374	TRUE	Sorghum	Chr01	375	FALSE	FALSE	TRUE	FALSE	Sobic.001G037200
1	4876.16666666667	18996	52111	0_16186	FALSE	Phallii	Chr05	16187	FALSE	FALSE	FALSE	FALSE	PhHAL.5G085600
1	4876.16666666667	18996	52111	1_13946	FALSE	Sorghum	Chr03	13947	FALSE	FALSE	FALSE	FALSE	Sobic.003G361700
1	4876.16666666667	18996	52111	2_21370	FALSE	Sviridis	Chr_05	21371	FALSE	FALSE	FALSE	FALSE	Sevir.5G392700
1	4876.16666666667	18996	52111	3_16587	FALSE	brachy	Bd2	16588	FALSE	FALSE	FALSE	FALSE	Bradi2g55380
1	4876.16666666667	18996	52111	5_3998	FALSE	rice	Chr1	3999	FALSE	FALSE	FALSE	FALSE	OsKitaake01g405200
1	4876.16666666667	18996	52111	6_40955	FALSE	switchgrass	Chr05K	40936	FALSE	FALSE	FALSE	FALSE	Pavir.5KG651800
1	4876.16666666667	18996	52111	7_35194	FALSE	wheat	CM022217.1	35874	FALSE	FALSE	FALSE	FALSE	CFC21_036992
1	4876.16666666667	18996	52111	6_21143	FALSE	switchgrass	Chr03K	20889	FALSE	FALSE	FALSE	TRUE	Pavir.3KG206988
1	4884.64	19041	133794	7_76528	TRUE	wheat	CM022225.1	78036	FALSE	FALSE	TRUE	FALSE	CFC21_080482
1	4884.64	19041	133794	0_16232	FALSE	Phallii	Chr05	16233	FALSE	FALSE	FALSE	FALSE	PhHAL.5G090200
1	4884.64	19041	133794	1_13909	FALSE	Sorghum	Chr03	13910	FALSE	FALSE	FALSE	TRUE	Sobic.003G358100
1	4884.64	19041	133794	2_21327	FALSE	Sviridis	Chr_05	21328	FALSE	FALSE	FALSE	TRUE	Sevir.5G388600
1	4884.64	19041	133794	3_16548	FALSE	brachy	Bd2	16549	FALSE	FALSE	FALSE	TRUE	Bradi2g55090
1	4884.64	19041	133794	5_3961	FALSE	rice	Chr1	3962	FALSE	FALSE	FALSE	TRUE	OsKitaake01g401700
1	4884.64	19041	133794	6_40104	FALSE	switchgrass	Chr05K	40891	FALSE	FALSE	FALSE	TRUE	Pavir.5KG533800
1	4884.64	19041	133794	7_35155	FALSE	wheat	CM022217.1	35832	FALSE	FALSE	FALSE	TRUE	CFC21_036950
1	4939	5909	23098	4_4938	TRUE	maize	1	4939	TRUE	FALSE	TRUE	FALSE	LOC100281325
1	4939	5909	23098	6_73580	FALSE	switchgrass	Chr09N	73635	TRUE	FALSE	TRUE	FALSE	Pavir.9NG024019
1	4939	5909	23098	7_76661	FALSE	wheat	CM022225.1	78170	TRUE	FALSE	TRUE	FALSE	CFC21_080618
1	4995.53846153846	19415	130849	7_71153	TRUE	wheat	CM022224.1	72537	FALSE	FALSE	TRUE	FALSE	CFC21_074801
1	4995.53846153846	19415	130849	7_51632	FALSE	wheat	CM022220.1	52634	FALSE	FALSE	TRUE	FALSE	CFC21_054309
1	4995.53846153846	19415	130849	7_76836	FALSE	wheat	CM022225.1	78347	FALSE	FALSE	TRUE	FALSE	CFC21_080797
1	4995.53846153846	19415	130849	0_16706	FALSE	Phallii	Chr05	16707	FALSE	FALSE	FALSE	FALSE	PhHAL.5G137900
1	4995.53846153846	19415	130849	1_13455	FALSE	Sorghum	Chr03	13456	FALSE	FALSE	FALSE	FALSE	Sobic.003G314500
1	4995.53846153846	19415	130849	2_20827	FALSE	Sviridis	Chr_05	20828	FALSE	FALSE	FALSE	FALSE	Sevir.5G342400
1	4995.53846153846	19415	130849	3_16119	FALSE	brachy	Bd2	16120	FALSE	FALSE	FALSE	FALSE	Bradi2g51610
1	4995.53846153846	19415	130849	5_3404	FALSE	rice	Chr1	3405	FALSE	FALSE	FALSE	FALSE	OsKitaake01g345500
1	4995.53846153846	19415	130849	6_40405	FALSE	switchgrass	Chr05K	40362	FALSE	FALSE	FALSE	FALSE	Pavir.5KG570414
1	4995.53846153846	19415	130849	7_40306	FALSE	wheat	CM022218.1	41100	FALSE	FALSE	FALSE	FALSE	CFC21_042426
1	4995.53846153846	19415	130849	0_15296	FALSE	Phallii	Chr04	15297	FALSE	FALSE	FALSE	TRUE	PhHAL.4G365800
1	4995.53846153846	19415	130849	1_31143	FALSE	Sorghum	Chr10	31144	FALSE	FALSE	FALSE	TRUE	Sobic.010G006350
1	4995.53846153846	19415	130849	2_13885	FALSE	Sviridis	Chr_04	13890	FALSE	FALSE	FALSE	TRUE	Sevir.4G006200
1	4995.53846153846	19415	130849	3_6528	FALSE	brachy	Bd1	6529	FALSE	FALSE	FALSE	TRUE	Bradi1g51970
1	4995.53846153846	19415	130849	4_29411	FALSE	maize	9	29412	FALSE	FALSE	FALSE	TRUE	LOC100284373
1	4995.53846153846	19415	130849	5_25531	FALSE	rice	Chr6	25532	FALSE	FALSE	FALSE	TRUE	OsKitaake06g005000
1	4995.53846153846	19415	130849	6_20199	FALSE	switchgrass	Chr03K	20190	FALSE	FALSE	FALSE	TRUE	Pavir.3KG110300
1	5031.4	19629	134048	7_76954	TRUE	wheat	CM022225.1	78469	FALSE	FALSE	TRUE	FALSE	CFC21_080926
1	5031.4	19629	134048	0_16951	FALSE	Phallii	Chr05	16952	FALSE	FALSE	FALSE	FALSE	PhHAL.5G163000
1	5031.4	19629	134048	1_13224	FALSE	Sorghum	Chr03	13225	FALSE	FALSE	FALSE	FALSE	Sobic.003G292600
1	5031.4	19629	134048	2_20559	FALSE	Sviridis	Chr_05	20560	FALSE	FALSE	FALSE	FALSE	Sevir.5G317400
1	5031.4	19629	134048	3_15867	FALSE	brachy	Bd2	15868	FALSE	FALSE	FALSE	FALSE	Bradi2g49560
1	5031.4	19629	134048	5_3162	FALSE	rice	Chr1	3163	FALSE	FALSE	FALSE	FALSE	OsKitaake01g321600
1	5031.4	19629	134048	6_40207	FALSE	switchgrass	Chr05K	40088	FALSE	FALSE	FALSE	FALSE	Pavir.5KG546300
1	5031.4	19629	134048	7_39923	FALSE	wheat	CM022218.1	40705	FALSE	FALSE	FALSE	FALSE	CFC21_042022
1	5052	6049	23189	4_5051	TRUE	maize	1	5052	TRUE	FALSE	TRUE	FALSE	LOC100277542
1	5052	6049	23189	6_73439	FALSE	switchgrass	Chr09N	73457	TRUE	FALSE	TRUE	FALSE	Pavir.9NG010400
1	5052	6049	23189	7_71478	FALSE	wheat	CM022224.1	72865	TRUE	FALSE	TRUE	FALSE	CFC21_075139
1	5052	6049	23189	7_77023	FALSE	wheat	CM022225.1	78539	TRUE	FALSE	TRUE	FALSE	CFC21_080997
1	5092.83333333333	19932	52433	1_48	TRUE	Sorghum	Chr01	49	FALSE	FALSE	TRUE	FALSE	Sobic.001G004901
1	5092.83333333333	19932	52433	0_17383	FALSE	Phallii	Chr05	17384	FALSE	FALSE	FALSE	FALSE	PhHAL.5G206900
1	5092.83333333333	19932	52433	1_12831	FALSE	Sorghum	Chr03	12832	FALSE	FALSE	FALSE	FALSE	Sobic.003G255400
1	5092.83333333333	19932	52433	2_20076	FALSE	Sviridis	Chr_05	20077	FALSE	FALSE	FALSE	FALSE	Sevir.5G272400
1	5092.83333333333	19932	52433	3_15487	FALSE	brachy	Bd2	15488	FALSE	FALSE	FALSE	FALSE	Bradi2g46477
1	5092.83333333333	19932	52433	5_2739	FALSE	rice	Chr1	2740	FALSE	FALSE	FALSE	FALSE	OsKitaake01g277700
1	5092.83333333333	19932	52433	6_39358	FALSE	switchgrass	Chr05K	39595	FALSE	FALSE	FALSE	FALSE	Pavir.5KG431900
1	5092.83333333333	19932	52433	7_34245	FALSE	wheat	CM022217.1	34890	FALSE	FALSE	FALSE	FALSE	CFC21_035977
1	5092.83333333333	19932	52433	0_25595	FALSE	Phallii	Chr08	25596	FALSE	FALSE	FALSE	TRUE	PhHAL.8G012100
1	5092.83333333333	19932	52433	2_28631	FALSE	Sviridis	Chr_07	28632	FALSE	FALSE	FALSE	TRUE	Sevir.7G314000
1	5092.83333333333	19932	52433	3_28423	FALSE	brachy	Bd4	28424	FALSE	FALSE	FALSE	TRUE	Bradi4g25900
1	5092.83333333333	19932	52433	4_7316	FALSE	maize	2	7317	FALSE	FALSE	FALSE	TRUE	LOC103647148
1	5092.83333333333	19932	52433	5_7059	FALSE	rice	Chr11	7060	FALSE	FALSE	FALSE	TRUE	OsKitaake11g009600
1	5092.83333333333	19932	52433	6_19710	FALSE	switchgrass	Chr03K	19293	FALSE	FALSE	FALSE	TRUE	Pavir.3KG056358
1	5092.83333333333	19932	52433	7_35840	FALSE	wheat	CM022217.1	36533	FALSE	FALSE	FALSE	TRUE	CFC21_037682
1	5102.28571428572	6115	6546	4_16387	FALSE	maize	5	16388	TRUE	FALSE	TRUE	FALSE	LOC542484
1	5104.8	20001	4044	3_71	TRUE	brachy	Bd1	72	FALSE	FALSE	TRUE	FALSE	Bradi1g00654
1	5104.8	20001	4044	0_17450	FALSE	Phallii	Chr05	17451	FALSE	FALSE	FALSE	FALSE	PhHAL.5G213700
1	5104.8	20001	4044	1_12762	FALSE	Sorghum	Chr03	12763	FALSE	FALSE	FALSE	FALSE	Sobic.003G249200
1	5104.8	20001	4044	2_20003	FALSE	Sviridis	Chr_05	20004	FALSE	FALSE	FALSE	FALSE	Sevir.5G265300
1	5104.8	20001	4044	3_15413	FALSE	brachy	Bd2	15414	FALSE	FALSE	FALSE	FALSE	Bradi2g45940
1	5104.8	20001	4044	5_2677	FALSE	rice	Chr1	2678	FALSE	FALSE	FALSE	FALSE	OsKitaake01g271700
1	5104.8	20001	4044	6_45426	FALSE	switchgrass	Chr05N	44871	FALSE	FALSE	FALSE	FALSE	Pavir.5NG423480
1	5104.8	20001	4044	7_33996	FALSE	wheat	CM022217.1	34634	FALSE	FALSE	FALSE	FALSE	CFC21_035711
1	5104.8	20001	4044	0_26149	FALSE	Phallii	Chr08	26150	FALSE	FALSE	FALSE	TRUE	PhHAL.8G071300
1	5104.8	20001	4044	1_19515	FALSE	Sorghum	Chr05	19516	FALSE	FALSE	FALSE	TRUE	Sobic.005G088500
1	5104.8	20001	4044	2_29923	FALSE	Sviridis	Chr_08	29924	FALSE	FALSE	FALSE	TRUE	Sevir.8G084200
1	5104.8	20001	4044	4_8758	FALSE	maize	2	8759	FALSE	FALSE	FALSE	TRUE	LOC100216612
1	5104.8	20001	4044	5_32491	FALSE	rice	Chr8	32509	FALSE	FALSE	FALSE	TRUE	OsKitaake08g146100
1	5104.8	20001	4044	6_55317	FALSE	switchgrass	Chr07K	55388	FALSE	FALSE	FALSE	TRUE	Pavir.7KG188855
1	5104.8	20001	4044	7_102219	FALSE	wheat	CM022231.1	104123	FALSE	FALSE	FALSE	TRUE	CFC21_107431
10	31433.8	20109	23383	0_25528	TRUE	Phallii	Chr08	25529	FALSE	FALSE	TRUE	FALSE	PhHAL.8G005200
10	31433.8	20109	23383	1_12602	FALSE	Sorghum	Chr03	12603	FALSE	FALSE	FALSE	FALSE	Sobic.003G234200
10	31491.9375	20498	66967	2_28741	TRUE	Sviridis	Chr_07	28742	FALSE	FALSE	TRUE	FALSE	Sevir.7G323400
10	31491.9375	20498	66967	0_23351	FALSE	Phallii	Chr07	23352	FALSE	FALSE	FALSE	TRUE	PhHAL.7G127800
10	31491.9375	20498	66967	1_33724	FALSE	Sorghum	Chr10	33725	FALSE	FALSE	FALSE	TRUE	Sobic.010G251300
10	31491.9375	20498	66967	3_4391	FALSE	brachy	Bd1	4363	FALSE	FALSE	FALSE	TRUE	Bradi1g34190
10	31491.9375	20498	66967	4_21041	FALSE	maize	6	21042	FALSE	FALSE	FALSE	TRUE	LOC100382198
10	31491.9375	20498	66967	5_28143	FALSE	rice	Chr6	28154	FALSE	FALSE	FALSE	TRUE	OsKitaake06g271000
10	31491.9375	20498	66967	6_32605	FALSE	switchgrass	Chr04K	32815	FALSE	FALSE	FALSE	TRUE	Pavir.4KG375400
10	31491.9375	20498	66967	7_94445	FALSE	wheat	CM022229.1	96235	FALSE	FALSE	FALSE	TRUE	CFC21_099279
10	31581.5	6389	24693	0_25836	FALSE	Phallii	Chr08	25837	TRUE	FALSE	TRUE	FALSE	PhHAL.8G036400
10	31581.5	6389	24693	3_28369	FALSE	brachy	Bd4	28370	TRUE	FALSE	TRUE	FALSE	Bradi4g25470
10	31581.5	6389	24693	3_30559	FALSE	brachy	Bd4	30560	TRUE	FALSE	TRUE	FALSE	Bradi4g42240
10	31581.5	6389	24693	4_7220	FALSE	maize	2	7221	TRUE	FALSE	TRUE	FALSE	LOC100274630
10	31581.5	6389	24693	5_7314	FALSE	rice	Chr11	7315	TRUE	FALSE	TRUE	FALSE	OsKitaake11g035800
10	31581.5	6389	24693	6_61310	FALSE	switchgrass	Chr08K	61359	TRUE	FALSE	TRUE	FALSE	Pavir.8KG048100
10	31581.5	6389	24693	7_67353	FALSE	wheat	CM022224.1	68666	TRUE	FALSE	TRUE	FALSE	CFC21_070798
10	31581.5	6389	24693	7_73062	FALSE	wheat	CM022225.1	74480	TRUE	FALSE	TRUE	FALSE	CFC21_076811
10	31596	6413	5528	4_31595	TRUE	maize	10	31596	TRUE	FALSE	TRUE	FALSE	LOC103640776
10	31596	6413	5528	1_26801	FALSE	Sorghum	Chr08	26802	TRUE	FALSE	TRUE	FALSE	Sobic.008G042200
10	31596	6413	5528	2_28570	FALSE	Sviridis	Chr_07	28571	TRUE	FALSE	TRUE	FALSE	Sevir.7G308900
10	31596	6413	5528	2_29390	FALSE	Sviridis	Chr_08	29391	TRUE	FALSE	TRUE	FALSE	Sevir.8G036700
10	31596	6413	5528	5_7335	FALSE	rice	Chr11	7336	TRUE	FALSE	TRUE	FALSE	OsKitaake11g037800
10	31596	6413	5528	7_58117	FALSE	wheat	CM022222.1	59250	TRUE	FALSE	TRUE	FALSE	CFC21_061102
10	31596	6413	5528	7_61851	FALSE	wheat	CM022223.1	63061	TRUE	FALSE	TRUE	FALSE	CFC21_065036
10	31596	6413	5528	7_67337	FALSE	wheat	CM022224.1	68649	TRUE	FALSE	TRUE	FALSE	CFC21_070780
10	31596	6413	5528	7_73046	FALSE	wheat	CM022225.1	74464	TRUE	FALSE	TRUE	FALSE	CFC21_076795
